duration_ms,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_genre,key,mode,time_signature,explicit,popularity
491000,0.413,0.509,-8.439,0.0292,0.326,0.0,0.116,0.222,148.055,groove,1,1,4,0,30
112008,0.565,0.0392,-28.276,0.045,0.835,0.183,0.117,0.601,125.399,acoustic,1,1,4,0,47
345560,0.47,0.808,-3.518,0.12,0.0803,0.00903,0.0765,0.549,119.963,pop-film,9,0,4,0,59
260808,0.573,0.913,-6.52,0.0409,0.00861,0.0273,0.114,0.795,88.418,alt-rock,5,0,4,0,2
89906,0.346,0.218,-11.487,0.0346,0.974,8.26e-05,0.106,0.24,98.691,disney,1,1,3,0,21
198333,0.842,0.595,-9.505,0.165,0.219,0.00618,0.133,0.239,108.045,dance,10,0,4,0,1
369573,0.74,0.56,-13.126,0.065,0.0955,0.951,0.108,0.187,137.042,detroit-techno,3,0,4,0,5
201760,0.482,0.988,-1.098,0.293,0.0102,0.0321,0.591,0.0676,179.996,happy,4,0,4,0,23
376933,0.726,0.592,-14.705,0.0437,0.00152,0.667,0.193,0.895,113.896,synth-pop,0,1,4,0,26
187920,0.634,0.468,-11.862,0.0367,0.403,0.0,0.101,0.694,98.899,rock-n-roll,4,1,4,0,37
143480,0.472,0.554,-10.442,0.157,0.903,5.09e-05,0.0865,0.652,202.752,rock-n-roll,0,1,4,0,35
161373,0.59,0.299,-8.699,0.0476,0.827,0.000182,0.846,0.598,121.543,tango,4,0,4,0,22
195893,0.289,0.599,-12.626,0.0392,0.893,0.814,0.212,0.804,165.914,new-age,8,1,4,0,0
280240,0.595,0.513,-8.434,0.0357,0.869,1.65e-06,0.517,0.626,79.945,forro,2,1,4,0,38
187904,0.569,0.854,-10.937,0.102,0.0144,0.0,0.67,0.408,99.029,death-metal,11,1,4,0,22
166965,0.936,0.512,-5.232,0.0694,0.357,0.0,0.0496,0.969,95.48,comedy,2,1,4,1,23
211213,0.223,0.907,-8.502,0.0657,5.47e-06,0.676,0.0613,0.268,101.825,grindcore,7,0,4,1,15
303400,0.659,0.454,-8.969,0.28,0.679,8.27e-06,0.16,0.546,166.948,pop-film,9,0,4,0,58
185493,0.745,0.845,-4.028,0.045,0.0826,3.31e-05,0.0577,0.783,122.053,deep-house,0,0,4,0,3
178139,0.658,0.473,-7.632,0.0463,0.367,0.0,0.187,0.563,98.022,swedish,4,1,4,0,53
292760,0.458,0.386,-8.346,0.025,0.412,0.0,0.127,0.28,149.9,malay,7,1,4,0,53
267666,0.814,0.663,-7.802,0.0565,0.121,0.0,0.587,0.815,125.03,k-pop,6,0,4,0,56
206520,0.423,0.94,-4.012,0.0635,0.00166,0.0,0.178,0.505,149.934,punk-rock,1,0,4,0,55
269973,0.526,0.698,-9.427,0.0313,1.05e-05,1.51e-05,0.237,0.357,94.993,heavy-metal,9,1,4,0,22
207827,0.553,0.875,-4.351,0.0314,0.000672,0.0129,0.339,0.0727,145.008,dubstep,9,0,4,0,41
173208,0.454,0.0958,-17.878,0.0359,0.987,0.951,0.103,0.249,129.388,new-age,0,1,4,0,0
283454,0.771,0.651,-4.081,0.0317,0.352,2.26e-05,0.138,0.891,125.01,malay,7,1,4,0,46
210268,0.563,0.902,-4.634,0.194,0.0184,5.2e-06,0.368,0.364,139.939,k-pop,11,0,4,0,55
215163,0.608,0.907,-3.368,0.121,0.0118,0.0,0.186,0.818,89.994,british,4,1,4,0,67
239120,0.682,0.792,-6.689,0.1,0.0026,0.0,0.0944,0.543,127.933,edm,9,0,4,0,0
224624,0.392,0.159,-12.341,0.037,0.814,0.0,0.0959,0.251,96.559,swedish,4,1,4,0,36
184103,0.492,0.429,-8.126,0.0392,0.0368,0.000164,0.0887,0.0981,159.746,world-music,4,1,4,0,53
237986,0.423,0.612,-6.238,0.0376,0.155,0.0,0.109,0.32,180.027,folk,2,1,3,0,0
133178,0.575,0.465,-8.745,0.0361,0.275,0.0,0.12,0.872,127.672,blues,7,1,4,0,35
248386,0.477,0.34,-11.666,0.0319,0.849,0.000488,0.0992,0.261,173.86,acoustic,0,1,4,0,51
153925,0.692,0.775,-4.241,0.0617,0.0278,0.0,0.427,0.634,121.994,deep-house,4,0,4,0,0
178387,0.565,0.654,-6.742,0.147,0.179,9.6e-05,0.0984,0.602,179.988,malay,5,1,4,0,27
241893,0.45,0.564,-7.616,0.0293,0.747,0.466,0.121,0.352,77.976,guitar,7,1,4,0,21
249786,0.587,0.974,-1.618,0.0672,0.00458,0.0,0.241,0.802,96.052,j-rock,7,1,4,0,31
231533,0.179,0.912,-3.881,0.0791,0.0014,0.000294,0.582,0.289,182.99,grunge,4,0,3,0,63
216251,0.546,0.945,-3.031,0.213,0.144,0.0,0.0909,0.914,124.524,pop-film,1,1,4,0,60
149226,0.661,0.864,-8.359,0.0341,0.231,0.000619,0.0793,0.945,156.375,j-pop,0,0,4,0,54
242573,0.419,0.548,-3.082,0.0256,0.0717,0.0,0.0748,0.256,87.341,rock-n-roll,11,1,4,0,30
203258,0.324,0.531,-8.954,0.0349,0.566,0.0,0.668,0.433,93.092,rock-n-roll,10,1,4,0,34
145426,0.546,0.976,-3.066,0.203,0.0206,1.02e-06,0.0937,0.326,124.022,hard-rock,0,1,4,0,37
212480,0.865,0.513,-8.477,0.0713,0.176,3.81e-05,0.066,0.564,104.998,j-dance,9,0,4,1,24
228257,0.643,0.952,-4.15,0.246,0.276,0.49,0.0588,0.585,164.784,hip-hop,7,1,4,0,61
234293,0.515,0.621,-8.369,0.0359,0.0168,0.341,0.127,0.0948,87.491,idm,2,1,4,0,9
234541,0.64,0.718,-5.088,0.0649,0.0629,0.0,0.0946,0.735,92.989,anime,1,1,4,0,60
342348,0.377,0.976,-2.445,0.142,0.0462,0.781,0.0874,0.225,143.02,french,9,1,4,0,46
69520,0.28,0.996,-2.435,0.0977,0.000157,0.0011,0.144,0.322,141.159,grindcore,6,1,4,0,12
232560,0.785,0.835,-6.811,0.0356,0.26,3.29e-06,0.061,0.681,112.99,electronic,0,1,4,0,45
239226,0.62,0.891,-4.446,0.0415,0.0722,0.0,0.131,0.777,130.984,latin,4,1,4,0,0
242099,0.368,0.826,-3.448,0.0421,0.0572,0.0,0.203,0.663,83.102,j-idol,6,1,4,0,19
279515,0.752,0.481,-9.203,0.044,0.419,3.11e-05,0.366,0.393,135.671,chill,11,0,4,1,58
147789,0.643,0.609,-4.304,0.0397,0.299,0.0,0.176,0.462,94.996,house,4,0,4,0,56
282853,0.86,0.554,-7.981,0.377,0.0808,0.0,0.307,0.636,90.409,r-n-b,4,0,4,0,42
203008,0.657,0.368,-9.971,0.0451,0.779,0.000283,0.101,0.593,146.993,malay,7,1,3,0,27
40000,0.72,0.85,-3.939,0.0936,0.0827,0.0,0.113,0.405,95.519,children,7,1,4,0,61
198722,0.663,0.478,-8.649,0.0279,0.114,0.000515,0.124,0.386,149.957,afrobeat,0,0,4,0,19
322826,0.724,0.509,-13.02,0.0489,0.0104,0.86,0.128,0.341,134.026,detroit-techno,1,1,4,0,7
203520,0.76,0.82,-3.521,0.037,0.44,0.0,0.0596,0.712,125.038,brazil,1,0,4,0,51
390293,0.516,0.109,-17.355,0.0481,0.972,0.00138,0.0864,0.0349,132.528,children,10,1,4,0,28
128289,0.114,0.139,-19.116,0.049,0.771,0.956,0.141,0.0346,75.952,sleep,4,0,4,0,33
148994,0.684,0.767,-4.078,0.0564,0.423,0.0,0.743,0.574,129.992,sertanejo,11,1,4,0,50
367066,0.582,0.795,-10.188,0.0304,0.00476,0.00612,0.0472,0.594,139.658,power-pop,11,0,4,0,26
310500,0.161,1.0,-14.559,0.0576,0.855,0.78,0.979,1e-05,130.708,sleep,10,1,5,0,37
182703,0.661,0.22,-8.31,0.0298,0.742,6.09e-06,0.115,0.274,102.771,folk,1,1,3,0,0
202493,0.465,0.7,-4.888,0.0378,0.0214,0.0,0.112,0.235,168.044,dub,1,1,4,0,56
60750,0.814,0.43,-13.563,0.263,0.824,0.647,0.108,0.742,80.015,chill,7,1,4,0,52
123946,0.777,0.651,-6.327,0.0423,0.359,0.0,0.224,0.902,125.999,children,3,1,4,0,22
250377,0.38,0.967,-3.779,0.1,0.00144,8.49e-06,0.111,0.103,135.08,black-metal,1,1,4,0,20
210772,0.653,0.809,-4.057,0.0474,0.194,0.0,0.165,0.55,92.213,edm,0,1,4,0,73
160500,0.809,0.27,-13.723,0.0781,0.0586,0.901,0.257,0.108,80.009,electronic,7,0,4,0,55
206226,0.224,0.455,-9.499,0.0346,0.647,0.000303,0.876,0.451,84.4,psych-rock,9,0,4,0,28
232546,0.833,0.675,-9.076,0.0413,0.0493,0.822,0.1,0.442,110.865,afrobeat,0,1,4,0,17
84960,0.671,0.0721,-23.773,0.0468,0.514,0.000276,0.131,0.334,128.279,psych-rock,7,1,4,0,54
193186,0.508,0.977,-3.221,0.0857,0.0516,0.0,0.0939,0.837,164.652,party,0,1,4,0,24
337737,0.682,0.881,-4.469,0.0649,0.593,0.00118,0.561,0.953,108.626,salsa,0,1,4,0,31
512774,0.462,0.574,-9.646,0.1,0.921,0.0111,0.243,0.741,89.989,folk,3,0,4,0,47
159573,0.688,0.872,-4.401,0.0298,0.341,6.26e-06,0.248,0.908,115.952,goth,2,1,4,0,27
228920,0.503,0.548,-7.564,0.164,0.0751,0.000234,0.145,0.441,94.036,latin,0,0,4,0,0
97297,0.81,0.0774,-17.368,0.0526,0.927,0.0325,0.418,0.442,111.017,chill,0,1,3,0,55
287093,0.647,0.661,-4.892,0.029,0.113,4.76e-06,0.31,0.771,139.862,blues,7,1,4,0,46
385372,0.555,0.378,-7.596,0.0262,0.096,0.0,0.293,0.083,105.01,heavy-metal,0,1,3,0,25
252733,0.445,0.541,-7.36,0.0736,0.359,0.0,0.109,0.217,76.289,folk,7,1,4,0,75
178176,0.356,0.236,-10.32,0.0332,0.342,0.0,0.139,0.152,75.458,singer-songwriter,8,1,4,0,29
223706,0.346,0.597,-13.628,0.0501,0.0131,0.00165,0.402,0.38,128.362,heavy-metal,1,0,4,0,19
176506,0.551,0.693,-4.757,0.034,0.0476,2.4e-06,0.146,0.193,80.088,trip-hop,5,1,4,0,42
169661,0.393,0.143,-20.783,0.0541,0.244,0.0318,0.0868,0.267,145.277,spanish,0,1,3,0,26
169061,0.632,0.946,-2.784,0.277,0.192,0.0,0.495,0.324,125.061,emo,0,0,3,1,69
214306,0.566,0.039,-19.421,0.0482,0.993,0.687,0.126,0.307,113.789,guitar,9,1,3,0,26
193805,0.813,0.733,-5.417,0.0847,0.15,0.00186,0.0909,0.397,91.988,funk,4,0,4,0,1
234080,0.453,0.64,-6.996,0.269,0.0416,0.0,0.322,0.347,77.703,j-dance,1,0,4,0,24
83240,0.144,0.837,-3.044,0.0829,3.11e-06,0.887,0.682,0.0306,94.099,grindcore,2,1,4,0,12
203493,0.566,0.655,-5.972,0.0378,0.484,0.0,0.139,0.36,91.973,forro,4,1,4,0,44
215626,0.605,0.79,-5.675,0.0348,0.0229,0.0,0.0955,0.644,141.819,alt-rock,7,1,4,0,48
160106,0.745,0.583,-9.381,0.0264,0.311,0.0,0.107,0.85,110.978,party,5,1,4,0,32
186056,0.722,0.496,-7.538,0.0492,0.0815,8.37e-06,0.119,0.597,113.898,swedish,9,0,4,0,38
128000,0.477,0.0493,-29.775,0.0366,0.985,0.952,0.102,0.201,76.017,piano,11,1,1,0,57
185946,0.493,0.304,-13.678,0.0586,0.817,4.44e-05,0.546,0.583,72.358,disney,1,1,4,0,25
182666,0.495,0.472,-11.292,0.0309,0.434,0.0,0.62,0.485,107.176,sertanejo,9,1,3,0,43
208493,0.693,0.763,-8.5,0.0396,0.0053,0.0144,0.0949,0.379,132.662,children,0,1,4,0,31
287706,0.289,0.422,-5.88,0.0337,0.171,0.0,0.0862,0.212,173.795,anime,9,1,4,0,48
223819,0.545,0.952,-4.413,0.049,0.000255,0.0432,0.151,0.099,133.036,breakbeat,0,1,4,0,10
187573,0.164,0.154,-15.664,0.0331,0.989,0.921,0.106,0.038,77.077,iranian,3,0,1,0,0
147800,0.634,0.315,-9.751,0.0297,0.67,0.0,0.125,0.716,98.069,salsa,2,1,4,0,31
182666,0.318,0.941,-4.921,0.164,0.00262,5.46e-05,0.128,0.547,203.888,rockabilly,10,0,4,0,25
224996,0.869,0.694,-3.35,0.0783,0.356,0.00125,0.0878,0.511,90.02,latino,1,0,4,1,83
250666,0.439,0.688,-4.574,0.0529,0.00714,0.0,0.109,0.117,179.984,grunge,8,1,4,0,43
317123,0.786,0.789,-13.235,0.0592,2.82e-05,0.705,0.0488,0.19,134.976,detroit-techno,1,0,4,0,6
497574,0.636,0.483,-13.417,0.0429,0.0735,0.534,0.0884,0.105,124.994,minimal-techno,9,1,4,0,35
135826,0.606,0.375,-9.717,0.187,0.685,0.00018,0.0486,0.844,162.371,tango,7,0,4,0,16
119750,0.632,0.401,-11.07,0.0381,0.651,0.914,0.101,0.158,80.019,study,10,1,4,0,37
345170,0.459,0.35,-15.912,0.0356,0.0407,0.81,0.137,0.037,89.89,ambient,7,0,3,0,48
52226,0.29,0.774,-7.3,0.0515,3.7e-06,0.921,0.148,0.549,136.397,goth,1,0,4,0,29
195191,0.484,0.643,-4.72,0.0416,0.0036,0.0,0.243,0.345,163.97,electro,1,1,4,0,70
62613,0.234,0.999,-1.99,0.279,7.94e-06,0.464,0.24,0.109,154.32,grindcore,6,1,4,1,19
196440,0.609,0.426,-8.544,0.0574,0.763,0.302,0.117,0.606,107.878,tango,9,1,4,0,19
278466,0.627,0.717,-7.473,0.0519,0.0402,0.317,0.111,0.367,164.049,trip-hop,4,1,4,0,48
240099,0.306,0.00806,-29.693,0.0386,0.985,0.869,0.101,0.324,141.475,piano,8,1,4,0,51
108510,0.789,0.421,-14.449,0.655,0.776,0.496,0.113,0.476,94.166,study,9,1,4,0,12
372906,0.764,0.497,-9.931,0.0417,0.00236,0.916,0.0968,0.0671,122.006,minimal-techno,0,1,4,0,40
190818,0.566,0.906,-5.199,0.0681,0.000741,0.0,0.343,0.405,141.025,electronic,7,1,4,1,54
192897,0.479,0.812,-7.042,0.0568,0.00333,0.94,0.981,0.0248,106.991,club,1,1,4,0,38
65893,0.735,0.379,-14.658,0.953,0.699,0.0,0.194,0.549,83.236,kids,0,0,5,0,9
232514,0.829,0.882,-3.965,0.0669,0.0336,0.0019,0.067,0.502,128.021,hardstyle,10,1,4,0,34
172516,0.587,0.635,-5.47,0.0377,0.0353,0.0,0.331,0.591,96.519,blues,5,1,4,0,60
194000,0.172,0.0645,-29.127,0.0472,0.989,0.00256,0.131,0.101,74.581,sleep,4,0,5,0,0
163093,0.44,0.878,-4.216,0.0864,0.249,6.58e-05,0.117,0.492,202.037,bluegrass,11,0,3,0,24
276987,0.316,0.817,-8.907,0.0585,0.346,2.52e-05,0.948,0.209,160.924,spanish,5,0,4,0,31
289196,0.69,0.427,-6.831,0.0269,0.866,0.0,0.11,0.459,110.938,indian,4,1,4,0,57
282125,0.319,0.75,-6.866,0.0437,0.394,0.0,0.362,0.409,97.963,turkish,9,1,4,0,43
376093,0.318,0.209,-10.664,0.0295,0.934,0.0,0.0946,0.365,90.336,ambient,2,1,3,0,55
206086,0.644,0.153,-18.357,0.0366,0.777,0.841,0.124,0.107,92.017,piano,3,1,3,0,36
135000,0.233,0.00268,-35.326,0.0403,0.996,0.972,0.0888,0.0705,76.601,sleep,4,1,5,0,33
147693,0.358,0.93,-7.816,0.0675,0.000225,3.13e-05,0.458,0.692,110.307,ska,2,1,4,0,34
151307,0.636,0.528,-3.857,0.0346,0.299,0.0,0.326,0.27,107.244,soul,2,1,4,0,62
174413,0.586,0.598,-5.774,0.0359,0.124,0.0,0.151,0.201,112.067,techno,2,1,4,0,48
223173,0.389,0.885,-5.063,0.0551,0.000372,0.000311,0.202,0.187,164.989,metal,6,0,4,1,68
191822,0.836,0.743,-6.305,0.0656,0.0995,0.0,0.335,0.722,108.966,hip-hop,10,0,4,1,0
213333,0.454,0.805,-4.947,0.0313,0.0229,0.0,0.358,0.591,91.251,metal,7,1,4,0,1
142900,0.575,0.643,-6.236,0.0743,0.0525,0.0,0.321,0.465,75.907,german,8,1,4,0,1
174253,0.653,0.334,-6.955,0.0313,0.411,3.47e-05,0.123,0.665,119.46,rock-n-roll,9,1,4,0,58
213400,0.593,0.917,-5.567,0.0427,0.21,0.271,0.179,0.0352,149.984,hardstyle,8,1,4,0,50
261862,0.594,0.273,-10.91,0.0346,0.858,0.0,0.124,0.254,80.028,malay,10,1,4,0,48
126466,0.567,0.804,-10.735,0.332,0.623,5.68e-06,0.725,0.847,141.337,samba,5,0,4,0,39
273575,0.621,0.585,-10.246,0.0369,0.269,0.000609,0.264,0.351,99.984,folk,11,0,1,0,42
219146,0.842,0.703,-4.569,0.0377,0.0406,0.0,0.0263,0.961,132.978,party,8,1,4,0,39
86226,0.634,0.268,-11.306,0.23,0.386,0.0,0.558,0.762,153.812,kids,7,1,4,0,10
495182,0.468,0.842,-5.326,0.0405,0.269,0.0,0.411,0.779,120.093,forro,10,1,4,0,44
286393,0.415,0.33,-8.519,0.0299,0.653,0.0,0.127,0.199,58.401,gospel,7,1,4,0,39
266341,0.763,0.846,-4.545,0.0468,0.0096,0.00803,0.0403,0.564,125.009,techno,5,0,4,0,51
216659,0.647,0.6,-8.02,0.135,0.337,0.000945,0.11,0.157,119.929,synth-pop,7,0,4,1,47
246743,0.72,0.677,-7.595,0.0917,0.0093,0.003,0.0566,0.229,110.026,electronic,2,1,4,1,55
153493,0.534,0.107,-23.176,0.0888,0.996,0.967,0.0918,0.384,131.499,new-age,5,1,3,0,28
184106,0.43,0.532,-9.334,0.0325,0.78,1.31e-05,0.846,0.288,141.987,samba,0,1,4,0,36
146083,0.753,0.361,-10.691,0.0444,0.943,0.886,0.0876,0.615,121.992,study,9,0,4,0,12
288066,0.592,0.88,-3.725,0.0329,0.00114,0.0,0.122,0.284,119.989,hardcore,11,0,4,0,33
164995,0.575,0.526,-8.852,0.0336,0.533,0.00153,0.0841,0.911,118.668,bluegrass,9,1,4,0,26
256050,0.771,0.656,-8.846,0.0339,0.626,1.41e-05,0.0771,0.962,114.994,salsa,10,0,4,0,30
209551,0.442,0.721,-5.17,0.0391,0.258,2.66e-06,0.221,0.373,144.926,dub,10,1,4,0,41
231333,0.503,0.958,-5.064,0.124,0.147,0.267,0.0993,0.312,165.863,happy,10,1,4,0,17
261760,0.512,0.966,-2.38,0.0524,0.0131,0.0118,0.0661,0.482,164.02,j-idol,11,0,4,0,18
195324,0.633,0.731,-5.036,0.353,0.417,0.0,0.344,0.683,84.223,brazil,11,0,4,0,51
222933,0.534,0.892,-4.877,0.0537,0.000256,0.0137,0.232,0.28,137.941,industrial,5,1,4,0,62
177720,0.539,0.508,-6.05,0.0288,0.727,0.0,0.174,0.227,101.358,singer-songwriter,10,1,3,0,0
203146,0.512,0.607,-5.289,0.0304,0.205,0.0,0.29,0.668,63.25,alt-rock,9,1,4,0,0
407080,0.715,0.985,-6.113,0.196,0.0781,0.162,0.0859,0.501,136.006,techno,6,0,4,0,48
176440,0.65,0.272,-7.496,0.0646,0.855,0.000331,0.115,0.523,74.587,folk,7,0,4,0,1
250988,0.388,0.433,-10.836,0.0346,0.574,0.000114,0.0832,0.246,91.978,malay,7,0,4,0,21
46960,0.527,0.874,-2.34,0.059,0.671,0.0,0.449,0.813,149.383,disney,4,1,4,0,28
262693,0.623,0.459,-12.116,0.0289,0.64,2.01e-05,0.142,0.411,103.976,opera,10,1,4,0,19
204972,0.651,0.969,-1.696,0.133,0.131,0.00106,0.248,0.564,178.121,drum-and-bass,2,0,4,0,22
140211,0.147,0.749,-11.378,0.134,0.0419,0.817,0.48,0.282,169.603,iranian,0,1,3,0,0
184040,0.564,0.982,-1.992,0.0455,0.0386,0.844,0.129,0.868,128.008,j-idol,1,0,4,0,22
266866,0.628,0.599,-7.902,0.129,0.0955,0.0,0.0471,0.82,76.068,forro,2,1,4,0,38
135981,0.651,0.317,-10.515,0.124,0.626,0.784,0.129,0.273,92.807,sad,8,0,4,0,55
161666,0.569,0.303,-9.094,0.0283,0.75,0.0,0.108,0.743,118.653,honky-tonk,7,1,3,0,13
281716,0.47,0.56,-9.707,0.0298,0.0449,3.83e-06,0.0774,0.29,143.987,dub,8,1,4,0,48
249782,0.701,0.607,-6.723,0.264,0.04,0.0,0.353,0.544,91.747,hip-hop,0,0,4,0,60
240333,0.478,0.633,-6.19,0.0345,0.123,0.0,0.41,0.287,89.909,electro,0,1,4,0,63
214930,0.562,0.602,-10.032,0.0334,0.0958,0.579,0.136,0.695,172.065,dub,5,0,4,0,47
306786,0.409,0.35,-8.025,0.0275,0.75,0.0,0.114,0.126,139.876,club,10,1,3,0,37
161944,0.765,0.652,-5.358,0.136,0.263,0.0,0.108,0.57,94.957,dancehall,11,1,4,1,50
273360,0.644,0.806,-3.224,0.0322,0.359,0.0,0.0667,0.656,90.044,salsa,1,0,4,0,38
271640,0.704,0.634,-7.374,0.0428,0.393,3.17e-05,0.0952,0.411,113.927,edm,11,0,4,0,77
217649,0.788,0.93,-4.437,0.0517,0.000968,0.116,0.0852,0.5,99.995,idm,4,0,4,0,10
175560,0.45,0.76,-7.012,0.0399,0.0178,0.85,0.122,0.629,117.721,garage,9,1,4,0,23
243373,0.543,0.297,-12.371,0.0313,0.444,0.0,0.371,0.266,135.978,cantopop,10,1,4,0,24
106700,0.255,0.996,-4.79,0.137,1.41e-06,0.851,0.215,0.112,110.064,grindcore,10,1,4,0,16
149173,0.591,0.642,-11.301,0.0393,0.565,3.82e-06,0.149,0.824,151.709,honky-tonk,9,1,4,0,18
198582,0.693,0.934,-3.46,0.0464,0.0832,0.0012,0.32,0.505,124.029,house,11,1,4,0,0
392480,0.285,0.734,-6.956,0.0506,0.3,0.0231,0.903,0.243,140.224,afrobeat,5,0,4,0,35
82746,0.198,0.483,-14.552,0.0506,0.831,0.927,0.0979,0.234,76.592,disney,1,1,3,0,28
379159,0.844,0.526,-9.332,0.0887,0.00473,0.000264,0.281,0.558,118.99,trip-hop,11,0,4,0,29
405223,0.729,0.739,-10.052,0.0441,0.00055,0.852,0.0466,0.225,122.015,techno,8,1,4,0,33
358160,0.573,0.576,-8.45,0.0948,0.807,0.0,0.509,0.632,115.749,show-tunes,5,1,4,0,34
162009,0.541,0.753,-6.512,0.0511,0.0677,0.0,0.108,0.572,149.743,indie-pop,0,1,4,0,0
338520,0.74,0.722,-6.765,0.246,0.606,0.0,0.108,0.76,148.935,brazil,4,1,4,0,43
190306,0.789,0.711,-4.248,0.041,0.0332,0.0,0.0876,0.753,112.985,dance,2,1,4,0,1
269625,0.613,0.813,-5.394,0.0546,0.188,0.0,0.0856,0.648,112.458,indian,8,1,3,0,41
198478,0.816,0.822,-4.986,0.152,0.438,0.0,0.135,0.861,127.065,french,3,0,4,0,35
271000,0.524,0.951,-1.43,0.151,0.00161,0.928,0.0658,0.218,175.048,drum-and-bass,1,1,4,0,16
176426,0.773,0.423,-11.893,0.0341,0.647,0.0,0.189,0.744,122.76,kids,4,1,4,0,10
474424,0.582,0.685,-13.318,0.0359,0.00215,0.897,0.106,0.374,119.142,detroit-techno,1,1,4,0,7
237400,0.542,0.0305,-23.44,0.113,0.982,0.915,0.0906,0.0388,120.478,iranian,5,1,4,0,0
129266,0.5,0.523,-6.86,0.0338,0.369,0.0,0.159,0.655,111.958,folk,7,1,3,0,42
140889,0.655,0.707,-10.455,0.0478,0.00406,0.0,0.0998,0.498,149.997,emo,6,1,3,1,45
164769,0.856,0.854,-5.351,0.0815,0.13,0.0178,0.105,0.842,129.995,minimal-techno,5,1,4,0,40
205924,0.622,0.861,-8.441,0.0626,0.243,0.0,0.53,0.935,139.041,children,7,1,4,0,0
600417,0.579,0.673,-9.057,0.0621,0.875,1.76e-05,0.194,0.79,97.795,punk,4,1,4,1,39
313133,0.319,0.72,-7.452,0.042,0.000372,0.0,0.453,0.36,136.816,world-music,9,1,4,0,43
326826,0.506,0.935,-4.348,0.05,0.111,2.43e-05,0.607,0.811,92.372,salsa,4,1,4,0,35
186143,0.444,0.44,-11.076,0.0391,0.741,2e-05,0.102,0.339,76.959,acoustic,8,1,1,0,50
256162,0.341,0.0274,-26.864,0.0515,0.99,0.887,0.109,0.116,114.118,new-age,10,1,3,0,23
192000,0.696,0.524,-9.993,0.409,0.365,0.0,0.122,0.581,145.227,turkish,9,0,4,1,40
103090,0.278,0.0217,-37.438,0.0327,0.98,0.919,0.0926,0.223,104.541,ambient,9,0,1,0,54
212533,0.257,0.998,-2.859,0.14,3.19e-05,0.00722,0.0624,0.0597,152.167,black-metal,4,0,4,0,21
331094,0.727,0.853,-7.185,0.0382,0.00298,0.895,0.578,0.194,136.997,trance,8,0,4,0,44
247193,0.457,0.841,-4.252,0.0354,0.000791,0.00113,0.399,0.613,140.134,j-idol,10,1,4,0,27
777866,0.237,0.161,-12.265,0.0326,0.778,0.00358,0.182,0.0812,104.997,world-music,2,1,4,0,41
168601,0.695,0.54,-5.692,0.0493,0.299,0.0,0.367,0.415,121.932,alternative,4,1,4,1,0
199434,0.51,0.571,-10.252,0.0321,0.614,1.2e-06,0.975,0.346,141.928,spanish,7,1,4,0,32
314746,0.409,0.953,-6.239,0.0844,1.3e-05,0.175,0.467,0.163,99.954,grindcore,1,0,4,0,14
199688,0.367,0.373,-9.296,0.0361,0.61,0.0,0.135,0.476,94.182,indie-pop,8,1,1,1,2
307440,0.252,0.738,-5.326,0.0446,0.0145,0.000497,0.375,0.256,165.187,rock,7,1,4,0,1
237000,0.214,0.991,-1.419,0.241,0.00118,1.62e-05,0.341,0.301,74.998,death-metal,11,1,4,1,50
173947,0.905,0.563,-6.135,0.102,0.0254,9.71e-06,0.113,0.324,106.998,hip-hop,8,1,4,1,0
245506,0.608,0.756,-2.675,0.176,0.0784,0.0,0.187,0.55,176.086,soul,7,0,4,0,80
337173,0.351,0.674,-9.068,0.0376,0.00644,0.419,0.0536,0.414,174.162,punk-rock,7,1,3,0,15
382133,0.785,0.595,-11.848,0.162,0.0777,0.863,0.1,0.727,122.97,trip-hop,0,1,4,0,19
242060,0.523,0.422,-10.385,0.027,0.783,0.00514,0.0898,0.145,129.876,british,3,0,4,0,44
269026,0.464,0.829,-3.93,0.0377,0.0107,0.0371,0.61,0.238,130.081,industrial,7,1,4,0,44
431243,0.6,0.698,-9.335,0.0983,0.000214,0.861,0.181,0.339,136.624,detroit-techno,7,1,4,0,12
245960,0.8,0.611,-13.294,0.211,0.000359,0.0,0.227,0.778,118.761,hardcore,10,0,4,0,0
243994,0.574,0.567,-10.516,0.0272,0.236,6.5e-05,0.217,0.114,92.047,malay,10,0,4,0,44
68173,0.767,0.445,-14.903,0.0318,0.73,0.0,0.34,0.973,95.0,children,0,1,4,0,30
188244,0.653,0.717,-7.612,0.0328,0.0196,0.928,0.148,0.0769,115.016,french,5,1,4,0,53
151320,0.705,0.806,-5.93,0.083,0.188,0.0,0.264,0.792,124.97,swedish,8,1,4,0,38
192819,0.795,0.412,-16.38,0.0713,0.0247,0.000214,0.0915,0.897,123.735,dub,0,1,4,0,26
345000,0.783,0.61,-11.324,0.0506,0.00265,0.2,0.046,0.512,120.015,chicago-house,7,0,4,0,7
737960,0.634,0.566,-9.577,0.0338,0.243,0.0,0.348,0.637,130.342,ska,4,1,4,0,34
355866,0.29,0.44,-9.908,0.047,0.701,0.0,0.409,0.468,89.657,psych-rock,4,0,4,0,29
188986,0.903,0.545,-6.896,0.05,0.0226,8.2e-06,0.0571,0.87,124.011,house,1,1,4,0,2
589601,0.669,0.539,-11.967,0.0396,0.181,0.12,0.136,0.848,113.973,chicago-house,7,1,4,0,8
